Group_Code,Menu_Code,Group_Name,Name,PNU,Default_Value,Minimum_Value,Maximum_Value,Unit,Scaling,Datatype,Enum,Read_Only,Help,Decimals,Variable_Name,Visibility_Index,Visibility_Rule,Alarm_Parameter_Idx,Unique_ID,ItemType,CopyType,Enum_Vis_List_Idx,Group_VisibilityIdx
,A15,Invisible-Alarm destinations,DI alarm 1,20017,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,Alarm signal from digital input signal,,Id_1054790,0,1,,1054790,R,N,[],7
,A16,Invisible-Alarm destinations,DI alarm 2,20018,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,Alarm signal from digital input signal,,Id_1055067,0,1,,1055067,R,N,[],7
,A45,Invisible-Alarm destinations,Main switch set OFF,20019,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,"The controller manin switch has been set to either Stop or Manaual control. Alternatively a digital input set up for ""main switch"" function, has stopped control",,Id_1054586,0,1,,1054586,R,N,[],7
,A59,Invisible-Alarm destinations,Case in cleaning mode,20020,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,A case cleaning operation has been started on a case,,Id_1054796,0,1,,1054796,R,N,[],7
,A70,Invisible-Alarm destinations,High temperature alarm B,20021,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The alarm temperature has been above the max alarm limit for a longer time period than the set alarm delay.,,Id_1054696,0,1,,1054696,R,N,[],7
,A71,Invisible-Alarm destinations,Low temperature alarm B,20022,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The alarm temperature has been below the min alarm limit for a longer time period than the set alarm delay.,,Id_1054697,0,1,,1054697,R,N,[],7
,AA2,Invisible-Alarm destinations,CO2 leak detected,20023,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,CO2 is leaking from the refrigerantion system,,Id_1054584,0,1,,1054584,R,N,[],7
,AA3,Invisible-Alarm destinations,Refrigerant leak detected,20024,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,Refrigerant is leaking from the refrigeration system,,Id_1054585,0,1,,1054585,R,N,[],7
,a02,Invisible-Alarm destinations,High humidity alarm,20025,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The humidity level is too high,,Id_1054782,0,1,,1054782,R,N,[],7
,a03,Invisible-Alarm destinations,Low humidity alarm,20026,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The humidity level is too low,,Id_1054783,0,1,,1054783,R,N,[],7
,a05,Invisible-Alarm destinations,High temperature alarm C,20027,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The alarm temperature has been above the max alarm limit for a longer time period than the set alarm delay.,,Id_1056032,0,1,,1056032,R,N,[],7
,a06,Invisible-Alarm destinations,Low temperature alarm C,20028,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The alarm temperature has been below the min alarm limit for a longer time period than the set alarm delay.,,Id_1056033,0,1,,1056033,R,N,[],7
,Z01,Invisible-Alarm destinations,Max defrost time exceeded A,20029,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The last defrost cycle has stopped on time instead of set temperature,,Id_1054715,0,1,,1054715,R,N,[],7
,Z02,Invisible-Alarm destinations,Max defrost time exceeded B,20030,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The last defrost cycle has stopped on time instead of set temperature,,Id_1054743,0,1,,1054743,R,N,[],7
,Z03,Invisible-Alarm destinations,Max defrost time exceeded C,20031,,,,,,,"1:1: Comp/Alarm/Light,2:2: Comp/Rail/Light,3:3: Comp/Alarm/Rail,4:4: Alarm/Rail/Light,5:5: Hotgas remote,6:6: Dual with 1 evap.,7:7: Dual with 2 evap.,8:8: Coldroom,9:9: Custom",1,The last defrost cycle has stopped on time instead of set temperature,,Id_1056051,0,1,,1056051,R,N,[],7
,u25,Invisible-Virtual I/O-Virtual AI,Pe Evap. pressure,2543,0,-1,200,Bar-g,0,Float,,0,Actual sensor signal,1,Id_1053753,0,1,,1053753,R,N,[],0
,u20,Invisible-Virtual I/O-Virtual AI,S2 Gas outlet A,2537,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053700,0,1,,1053700,R,N,[],0
,u16,Invisible-Virtual I/O-Virtual AI,S4 Air OFF evap. A,2531,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053726,0,1,,1053726,R,N,[],0
,u09,Invisible-Virtual I/O-Virtual AI,S5 Evaporator A,1011,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053739,42,GetVar(148) != 3 and GetVar(148) != 4 and ((GetVar(18) > 0 and GetVar(27) == 1) || GetVar(54) < 50),,1053739,R,N,[],0
,u75,Invisible-Virtual I/O-Virtual AI,S5 Evaporator B,2595,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053934,43,(GetVar(148) == 2 || GetVar(148) == 5) and GetVar(18) > 0 and GetVar(27) == 1,,1053934,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Digital input status,2704,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054445,0,1,,1054445,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Door function,2705,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054956,0,1,,1054956,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Door alarm,2706,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054968,0,1,,1054968,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Defrost start,2707,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054164,0,1,,1054164,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Main switch,2708,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1048609,0,1,,1048609,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Night setback,2709,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1048684,0,1,,1048684,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Thermostat band,2710,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1053516,0,1,,1053516,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Alarm at closed,2711,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054992,0,1,,1054992,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Alarm at open,2712,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054980,0,1,,1054980,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Case cleaning,2713,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054373,0,1,,1054373,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Forced cooling,2714,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054409,0,1,,1054409,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Open blinds,2715,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054271,0,1,,1054271,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Coordinated def.,2716,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054176,0,1,,1054176,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Forced closing,2717,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054397,0,1,,1054397,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Shut down,2718,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054385,0,1,,1054385,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Light control,2719,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054283,0,1,,1054283,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Leak detection,2720,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054433,0,1,,1054433,R,N,[],0
,,Invisible-Virtual I/O-Virtual DI,Adap liquid ctrl,2721,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of input function,0,Id_1054421,0,1,,1054421,R,N,[],0
,U59,Invisible-Virtual I/O-Virtual AO,Rail heat PWM,2689,0,0,100,%,0,INT,,0,Actual status of output function,0,Id_1054209,19,GetVar(172) == 1,,1054209,R,N,[],0
,u23,Invisible-Virtual I/O-Virtual DO,AKV opening A,2528,0,0,100,%,0,INT,,0,Actual status of output function,0,Id_1053814,0,1,,1053814,R,N,[],0
,u59,Invisible-Virtual I/O-Virtual DO,Fan,2511,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054224,0,1,,1054224,R,N,[],0
,U58,Invisible-Virtual I/O-Virtual DO,Humidifier,2688,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054300,22,GetVar(148) == 4 and GetVar(287) == 1,,1054300,R,N,[],0
,u63,Invisible-Virtual I/O-Virtual DO,Light,2584,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054249,0,1,,1054249,R,N,[],0
,u84,Invisible-Virtual I/O-Virtual DO,Air heater,2605,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053493,2,GetVar(148) == 4,,1053493,R,N,[],0
,u60,Invisible-Virtual I/O-Virtual DO,Defrost A,2512,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053774,10,GetVar(148) != 3 and GetVar(148) != 4,,1053774,R,N,[],0
,u83,Invisible-Virtual I/O-Virtual DO,Defrost B,2603,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053969,41,GetVar(148) == 2 || GetVar(148) == 5,,1053969,R,N,[],0
,u61,Invisible-Virtual I/O-Virtual DO,Rail heat,2579,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054199,39,GetVar(148) < 4,,1054199,R,N,[],0
,u62,Invisible-Virtual I/O-Virtual DO,Alarm,2583,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054560,40,GetVar(148) != 2,,1054560,R,N,[],0
,t07,Invisible-Real time clock,Time hours,64045,0,0,23,hours,0,INT,,0,Hour setting for clock,0,Id_1048634,0,1,,1048634,S,N,[],7
,t08,Invisible-Real time clock,Time minutes,64046,0,0,59,minutes,0,INT,,0,Minutes setting for clock,0,Id_1048635,0,1,,1048635,S,N,[],7
,,Invisible-Real time clock,Time weekday,64055,1,1,7,,0,,"1:Monday,2:Tuesday,3:Wednesday,4:Thursday,5:Friday,6:Saturday,7:Sunday",0,Actual weekday,0,Id_1048640,0,1,,1048640,R,N,[],7
,,Invisible-Real time clock,Time seconds,64050,0,0,59,s,0,INT,,0,Second setting for clock,0,Id_1048639,0,1,,1048639,S,N,[],7
,t47,Invisible-Real time clock,Time year,64049,0,0,100,,0,INT,,0,Year setting for clock,0,Id_1048636,0,1,,1048636,S,N,[],7
,t46,Invisible-Real time clock,Time month,64048,1,1,12,,0,INT,,0,Month setting for clock,0,Id_1048637,0,1,,1048637,S,N,[],7
,t45,Invisible-Real time clock,Time date,64047,1,1,31,,0,INT,,0,Date setting for clock,0,Id_1048638,0,1,,1048638,S,N,[],7
,,Invisible-Real time clock,Time zone,64154,0,-48,48,,0,,"-48:-12:00,-47:-11:45,-46:-11:30,-45:-11:15,-44:-11:00,-43:-10:45,-42:-10:30,-41:-10:15,-40:-10:00,-39:-09:45,-38:-09:30,-37:-09:15,-36:-09:00,-35:-08:45,-34:-08:30,-33:-08:15,-32:-08:00,-31:-07:45,-30:-07:30,-29:-07:15,-28:-07:00,-27:-06:45,-26:-06:30,-25:-06:15,-24:-06:00,-23:-05:45,-22:-05:30,-21:-05:15,-20:-05:00,-19:-04:45,-18:-04:30,-17:-04:15,-16:-04:00,-15:-03:45,-14:-03:30,-13:-03:15,-12:-03:00,-11:-02:45,-10:-02:30,-9:-02:15,-8:-02:00,-7:-01:45,-6:-01:30,-5:-01:15,-4:-01:00,-3:-00:45,-2:-00:30,-1:-00:15,0:None,1:+00:15,2:+00:30,3:+00:45,4:+01:00,5:+01:15,6:+01:30,7:+01:45,8:+02:00,9:+02:15,10:+02:30,11:+02:45,12:+03:00,13:+03:15,14:+03:30,15:+03:45,16:+04:00,17:+04:15,18:+04:30,19:+04:45,20:+05:00,21:+05:15,22:+05:30,23:+05:45,24:+06:00,25:+06:15,26:+06:30,27:+06:45,28:+07:00,29:+07:15,30:+07:30,31:+07:45,32:+08:00,33:+08:15,34:+08:30,35:+08:45,36:+09:00,37:+09:15,38:+09:30,39:+09:45,40:+10:00,41:+10:15,42:+10:30,43:+10:45,44:+11:00,45:+11:15,46:+11:30,47:+11:45,48:+12:00",0,Setting of time zone for clock,0,Id_1056773,7,0,,1056773,R,N,[],7
,,Invisible-Real time clock,Daylight saving,64156,0,0,4,,0,,"0:None,1:15 min,2:30 min,3:45 min,4:1 hour",0,Clock offset at daylight daving,0,Id_1056774,7,0,,1056774,S,N,[],7
,,Invisible-Real time clock,Current time,64160,0,0,4294967295,DT,0,INT,,0,Current time of clock in controller,0,Id_1048631,7,0,,1048631,S,N,[],7
,u25,Invisible-Service-Analogue inputs,Pe Evap. pressure,2543,0,-1,200,Bar-g,0,Float,,0,Actual sensor signal,1,Id_1053753,0,1,,1053753,R,N,[],0
,u26,Invisible-Service-Analogue inputs,Te Evap. temp.,2544,0,-200,200,°C,0,Float,,0,Temperature converted from pressure,1,Id_1053754,0,1,,1053754,R,N,[],0
,u20,Invisible-Service-Analogue inputs,S2 Gas outlet A,2537,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053700,0,1,,1053700,R,N,[],0
,U79,Invisible-Service-Analogue inputs,S2 Gas outlet B,2739,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053895,3,GetVar(148) > 1,,1053895,R,N,[],0
,U88,Invisible-Service-Analogue inputs,S2 Gas outlet C,2748,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1055867,4,GetVar(148) == 3,,1055867,R,N,[],0
,u16,Invisible-Service-Analogue inputs,S4 Air OFF evap. A,2531,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053726,0,1,,1053726,R,N,[],0
,U76,Invisible-Service-Analogue inputs,S4 Air OFF evap. B,2736,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053921,3,GetVar(148) > 1,,1053921,R,N,[],0
,U85,Invisible-Service-Analogue inputs,S4 Air OFF evap. C,2745,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1055893,4,GetVar(148) == 3,,1055893,R,N,[],0
,u09,Invisible-Service-Analogue inputs,S5 Evaporator A,1011,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053739,42,GetVar(148) != 3 and GetVar(148) != 4 and ((GetVar(18) > 0 and GetVar(27) == 1) || GetVar(54) < 50),,1053739,R,N,[],0
,u75,Invisible-Service-Analogue inputs,S5 Evaporator B,2595,0,-200,200,°C,0,Float,,0,Actual sensor value,1,Id_1053934,43,(GetVar(148) == 2 || GetVar(148) == 5) and GetVar(18) > 0 and GetVar(27) == 1,,1053934,R,N,[],0
,U57,Invisible-Service-Analogue inputs,Humidity sensor,2687,0,0,100,%,0,INT,,0,,0,Id_1054315,22,GetVar(148) == 4 and GetVar(287) == 1,,1054315,R,N,[],0
,u10,Invisible-Service-Digital inputs,DI1 Status,2002,0,0,1,,0,,"0:OFF,1:ON",0,Actual signal status of the digital input,0,Id_1056202,14,GetVar(148) == 1 || GetVar(148) == 4,,1056202,R,N,[],0
,u37,Invisible-Service-Digital inputs,DI2 Status,2556,0,0,1,,0,,"0:OFF,1:ON",0,Actual signal status of the digital input,0,Id_1056219,0,1,,1056219,R,N,[],0
,u87,Invisible-Service-Digital inputs,DI3 Status,2608,0,0,1,,0,,"0:OFF,1:ON",0,Actual signal status of the digital input,0,Id_1056236,0,1,,1056236,R,N,[],0
,u23,Invisible-Service-Digital outputs,AKV opening A,2528,0,0,100,%,0,INT,,0,Actual status of output function,0,Id_1053814,0,1,,1053814,R,N,[],0
,u62,Invisible-Service-Digital outputs,Alarm,2583,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054560,40,GetVar(148) != 2,,1054560,R,N,[],0
,u61,Invisible-Service-Digital outputs,Rail heat,2579,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054199,39,GetVar(148) < 4,,1054199,R,N,[],0
,u60,Invisible-Service-Digital outputs,Defrost A,2512,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053774,10,GetVar(148) != 3 and GetVar(148) != 4,,1053774,R,N,[],0
,u83,Invisible-Service-Digital outputs,Defrost B,2603,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053969,41,GetVar(148) == 2 || GetVar(148) == 5,,1053969,R,N,[],0
,u63,Invisible-Service-Digital outputs,Light,2584,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054249,0,1,,1054249,R,N,[],0
,u59,Invisible-Service-Digital outputs,Fan,2511,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054224,0,1,,1054224,R,N,[],0
,U58,Invisible-Service-Digital outputs,Humidifier,2688,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1054300,22,GetVar(148) == 4 and GetVar(287) == 1,,1054300,R,N,[],0
,u84,Invisible-Service-Digital outputs,Air heater,2605,0,0,1,,0,,"0:OFF,1:ON",0,Actual status of output function,0,Id_1053493,2,GetVar(148) == 4,,1053493,R,N,[],0
,r12,Invisible-Service-Digital outputs,Main switch,117,0,-1,1,,0,,"-1:Manual,0:Stop,1:Start",0,"Start / stop of refrigeration. 
With this setting refrigeration can be started, stopped or a manual override of the outputs can be allowed. (For manual control the value is set at -1. Then the outputs can be force controlled. Start / stop of refrigeration can also be accomplished with the external switch function connected to a DI input.
Stopped control will give a ”Main switch OFF"" alarm.",0,Id_1048586,0,1,,1048586,S,N,[],0
,q11,Invisible-Service-Digital outputs,AKV override A,2222,0,0,100,%,0,INT,,1,Set value of manual override,0,Id_1053812,24,GetVar(0) == -1,,1053812,S,N,[],0
,q16,Invisible-Service-Digital outputs,Alarm - override,2227,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1054558,27,GetVar(0) == -1 and GetVar(148) != 2,,1054558,S,N,[],0
,q15,Invisible-Service-Digital outputs,Rail heat - override,2226,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1054197,26,GetVar(0) == -1 and GetVar(148) < 4,,1054197,S,N,[],0
,q14,Invisible-Service-Digital outputs,Defrost A - override,2225,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1053772,25,GetVar(0) == -1 and GetVar(148) != 3 and GetVar(148) != 4,,1053772,S,N,[],0
,q22,Invisible-Service-Digital outputs,Defrost B - override,2233,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1053967,28,GetVar(0) == -1 and (GetVar(148) == 2 || GetVar(148) == 5),,1053967,S,N,[],0
,q17,Invisible-Service-Digital outputs,Light - override,2228,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1054247,24,GetVar(0) == -1,,1054247,S,N,[],0
,q13,Invisible-Service-Digital outputs,Fan - override,2224,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1054222,24,GetVar(0) == -1,,1054222,S,N,[],0
,q26,Invisible-Service-Digital outputs,Humidifier - override,2237,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1054298,30,GetVar(0) == -1 and GetVar(148) == 4 and GetVar(287) == 1,,1054298,S,N,[],0
,q23,Invisible-Service-Digital outputs,Air heater - override,2234,0,0,1,,0,,"0:MAN OFF,1:MAN ON",1,Set value of manual override,0,Id_1053491,29,GetVar(0) == -1 and GetVar(148) == 4,,1053491,S,N,[],0
,q41,Invisible-Service-Digital outputs,AKV override B,2256,0,0,100,%,0,INT,,1,Set value of manual override,0,Id_1054007,3,GetVar(148) > 1,,1054007,S,N,[],0
,q42,Invisible-Service-Digital outputs,AKV override C,2257,0,0,100,%,0,INT,,1,Set value of manual override,0,Id_1055979,4,GetVar(148) == 3,,1055979,S,N,[],0
,U59,Invisible-Service-Analogue outputs,Rail heat PWM,2689,0,0,100,%,0,INT,,0,Actual status of output function,0,Id_1054209,19,GetVar(172) == 1,,1054209,R,N,[],0
,q27,Invisible-Service-Analogue outputs,Rail heat PWM - override,2238,0,0,100,%,0,INT,,1,Set value of manual override,0,Id_1054207,31,GetVar(0) == -1 and GetVar(172) == 1,,1054207,S,N,[],0
